Year,State,Region,District,County,Condition,Population,Cases,"Rate per 100,000"
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Haemophilus influenzae, invasive",82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Hepatitis B, acute",82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Hepatitis B, chronic",82377,4,4.9
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Hepatitis C, acute",82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Hepatitis C, chronic",82377,53,64.3
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Lead, elevated levels",82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Lyme disease,82377,33,40.1
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Pertussis,82377,2,2.4
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Salmonellosis,82377,11,13.4
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Spotted Fever Rickettsiosis (including RMSF),82377,3,3.6
2014,Virginia,Northwestern,Lord Fairfax,Frederick,"Streptococcus, Group A, invasive",82377,4,4.9
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Tuberculosis,82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Varicella (Chickenpox),82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Frederick,Yersiniosis,82377,1,1.2
2014,Virginia,Northwestern,Lord Fairfax,Page,Anaplasma/Ehrlichiosis,23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,Campylobacteriosis,23848,4,16.8
2014,Virginia,Northwestern,Lord Fairfax,Page,"Escherichia coli infection, Shiga Toxin-Producing",23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,Giardiasis,23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,"Haemophilus influenzae, invasive",23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,Hepatitis A,23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,"Hepatitis B, chronic",23848,2,8.4
2014,Virginia,Northwestern,Lord Fairfax,Page,"Hepatitis C, chronic",23848,15,62.9
2014,Virginia,Northwestern,Lord Fairfax,Page,"Lead, elevated levels",23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,Legionellosis,23848,1,4.2
2014,Virginia,Northwestern,Lord Fairfax,Page,Lyme disease,23848,13,54.5
2014,Virginia,Northwestern,Lord Fairfax,Page,Salmonellosis,23848,8,33.5
2014,Virginia,Northwestern,Lord Fairfax,Page,Varicella (Chickenpox),23848,4,16.8
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Brucellosis,43021,1,2.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Campylobacteriosis,43021,13,30.2
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Cryptosporidiosis,43021,1,2.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,"Escherichia coli infection, Shiga Toxin-Producing",43021,4,9.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,"Haemophilus influenzae, invasive",43021,1,2.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Hepatitis A,43021,1,2.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,"Hepatitis B, chronic",43021,3,7
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,"Hepatitis C, acute",43021,1,2.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,"Hepatitis C, chronic",43021,16,37.2
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Lyme disease,43021,9,20.9
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Pertussis,43021,2,4.6
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Salmonellosis,43021,6,13.9
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Spotted Fever Rickettsiosis (including RMSF),43021,1,2.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,"Streptococcus, Group A, invasive",43021,7,16.3
2014,Virginia,Northwestern,Lord Fairfax,Shenandoah,Varicella (Chickenpox),43021,4,9.3
2014,Virginia,Northwestern,Lord Fairfax,Warren,Anaplasma/Ehrlichiosis,38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,Campylobacteriosis,38987,9,23.1
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Escherichia coli infection, Shiga Toxin-Producing",38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,Giardiasis,38987,4,10.3
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Haemophilus influenzae, invasive",38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Hepatitis B, acute",38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Hepatitis B, chronic",38987,5,12.8
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Hepatitis C, acute",38987,2,5.1
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Hepatitis C, chronic",38987,53,135.9
2014,Virginia,Northwestern,Lord Fairfax,Warren,Legionellosis,38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,Lyme disease,38987,28,71.8
2014,Virginia,Northwestern,Lord Fairfax,Warren,Pertussis,38987,36,92.3
2014,Virginia,Northwestern,Lord Fairfax,Warren,Q fever,38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,Salmonellosis,38987,14,35.9
2014,Virginia,Northwestern,Lord Fairfax,Warren,Shigellosis,38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Warren,Spotted Fever Rickettsiosis (including RMSF),38987,6,15.4
2014,Virginia,Northwestern,Lord Fairfax,Warren,"Streptococcus, Group A, invasive",38987,3,7.7
2014,Virginia,Northwestern,Lord Fairfax,Warren,Varicella (Chickenpox),38987,1,2.6
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Anaplasma/Ehrlichiosis,27543,1,3.6
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Campylobacteriosis,27543,5,18.2
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),"Escherichia coli infection, Shiga Toxin-Producing",27543,2,7.3
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),"Haemophilus influenzae, invasive",27543,1,3.6
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),"Hepatitis B, chronic",27543,4,14.5
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),"Hepatitis C, chronic",27543,23,83.5
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),"Lead, elevated levels",27543,1,3.6
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Lyme disease,27543,14,50.8
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Pertussis,27543,3,10.9
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Salmonellosis,27543,9,32.7
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Spotted Fever Rickettsiosis (including RMSF),27543,3,10.9
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),"Streptococcus, Group A, invasive",27543,4,14.5
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Tuberculosis,27543,1,3.6
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Varicella (Chickenpox),27543,2,7.3
2014,Virginia,Northwestern,Lord Fairfax,Winchester (city),Yersiniosis,27543,1,3.6
2014,Virginia,Northwestern,Rappahannock,Caroline,Campylobacteriosis,29778,2,6.7
2014,Virginia,Northwestern,Rappahannock,Caroline,Cryptosporidiosis,29778,2,6.7
2014,Virginia,Northwestern,Rappahannock,Caroline,"Escherichia coli infection, Shiga Toxin-Producing",29778,1,3.4
2014,Virginia,Northwestern,Rappahannock,Caroline,"Hepatitis B, acute",29778,1,3.4
2014,Virginia,Northwestern,Rappahannock,Caroline,"Hepatitis C, acute",29778,3,10.1
2014,Virginia,Northwestern,Rappahannock,Caroline,"Hepatitis C, chronic",29778,25,84
2014,Virginia,Northwestern,Rappahannock,Caroline,Lyme disease,29778,3,10.1
2014,Virginia,Northwestern,Rappahannock,Caroline,Salmonellosis,29778,6,20.1
2014,Virginia,Northwestern,Rappahannock,Caroline,Shigellosis,29778,1,3.4
2014,Virginia,Northwestern,Rappahannock,Caroline,Spotted Fever Rickettsiosis (including RMSF),29778,2,6.7
2014,Virginia,Northwestern,Rappahannock,Caroline,Varicella (Chickenpox),29778,1,3.4
2014,Virginia,Northwestern,Rappahannock,Caroline,"Vibriosis, non-cholera",29778,1,3.4
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Anaplasma/Ehrlichiosis,28350,1,3.5
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Campylobacteriosis,28350,1,3.5
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Haemophilus influenzae, invasive",28350,1,3.5
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Hepatitis B, chronic",28350,5,17.6
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Hepatitis C, acute",28350,2,7.1
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Hepatitis C, chronic",28350,24,84.7
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),"Lead, elevated levels",28350,10,35.3
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Lyme disease,28350,6,21.2
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Malaria,28350,2,7.1
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Pertussis,28350,6,21.2
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Salmonellosis,28350,3,10.6
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Spotted Fever Rickettsiosis (including RMSF),28350,2,7.1
2014,Virginia,Northwestern,Rappahannock,Fredericksburg (city),Tuberculosis,28350,1,3.5
2014,Virginia,Northwestern,Rappahannock,King George,Anaplasma/Ehrlichiosis,25371,3,11.8
2014,Virginia,Northwestern,Rappahannock,King George,"Hepatitis C, chronic",25371,17,67
2014,Virginia,Northwestern,Rappahannock,King George,Legionellosis,25371,1,3.9
2014,Virginia,Northwestern,Rappahannock,King George,Lyme disease,25371,6,23.6
2014,Virginia,Northwestern,Rappahannock,King George,Salmonellosis,25371,13,51.2
2014,Virginia,Northwestern,Rappahannock,King George,Shigellosis,25371,1,3.9
2014,Virginia,Northwestern,Rappahannock,King George,Spotted Fever Rickettsiosis (including RMSF),25371,5,19.7
2014,Virginia,Northwestern,Rappahannock,King George,"Streptococcus, Group A, invasive",25371,1,3.9
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Anaplasma/Ehrlichiosis,129188,7,5.4
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Campylobacteriosis,129188,12,9.3
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Chikungunya,129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Giardiasis,129188,2,1.5
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Hepatitis A,129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,"Hepatitis B, chronic",129188,15,11.6
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,"Hepatitis C, acute",129188,2,1.5
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,"Hepatitis C, chronic",129188,72,55.7
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,"Lead, elevated levels",129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Legionellosis,129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Lyme disease,129188,14,10.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Malaria,129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Pertussis,129188,16,12.4
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Salmonellosis,129188,11,8.5
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Shigellosis,129188,5,3.9
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Spotted Fever Rickettsiosis (including RMSF),129188,6,4.6
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,"Streptococcus, Group A, invasive",129188,2,1.5
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Tuberculosis,129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Varicella (Chickenpox),129188,5,3.9
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,"Vibriosis, non-cholera",129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Spotsylvania,Yersiniosis,129188,1,0.8
2014,Virginia,Northwestern,Rappahannock,Stafford,Amebiasis,139992,2,1.4
2014,Virginia,Northwestern,Rappahannock,Stafford,Anaplasma/Ehrlichiosis,139992,3,2.1
2014,Virginia,Northwestern,Rappahannock,Stafford,Campylobacteriosis,139992,4,2.9
2014,Virginia,Northwestern,Rappahannock,Stafford,Chikungunya,139992,1,0.7
2014,Virginia,Northwestern,Rappahannock,Stafford,Cryptosporidiosis,139992,1,0.7
2014,Virginia,Northwestern,Rappahannock,Stafford,"Escherichia coli infection, Shiga Toxin-Producing",139992,1,0.7
2014,Virginia,Northwestern,Rappahannock,Stafford,Giardiasis,139992,3,2.1
2014,Virginia,Northwestern,Rappahannock,Stafford,"Hepatitis B, chronic",139992,20,14.3
2014,Virginia,Northwestern,Rappahannock,Stafford,"Hepatitis C, acute",139992,1,0.7
2014,Virginia,Northwestern,Rappahannock,Stafford,"Hepatitis C, chronic",139992,72,51.4
2014,Virginia,Northwestern,Rappahannock,Stafford,Legionellosis,139992,2,1.4
2014,Virginia,Northwestern,Rappahannock,Stafford,Lyme disease,139992,9,6.4
2014,Virginia,Northwestern,Rappahannock,Stafford,Malaria,139992,2,1.4
2014,Virginia,Northwestern,Rappahannock,Stafford,Pertussis,139992,7,5
2014,Virginia,Northwestern,Rappahannock,Stafford,Salmonellosis,139992,19,13.6
2014,Virginia,Northwestern,Rappahannock,Stafford,Shigellosis,139992,4,2.9
2014,Virginia,Northwestern,Rappahannock,Stafford,Spotted Fever Rickettsiosis (including RMSF),139992,9,6.4
2014,Virginia,Northwestern,Rappahannock,Stafford,"Streptococcus, Group A, invasive",139992,3,2.1
2014,Virginia,Northwestern,Rappahannock,Stafford,Tuberculosis,139992,2,1.4
2014,Virginia,Northwestern,Rappahannock,Stafford,Varicella (Chickenpox),139992,1,0.7
2014,Virginia,Northwestern,Rappahannock,Stafford,"Vibriosis, non-cholera",139992,1,0.7
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Anaplasma/Ehrlichiosis,49166,5,10.2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Campylobacteriosis,49166,2,4.1
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Giardiasis,49166,4,8.1
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Haemophilus influenzae, invasive",49166,1,2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Hepatitis B, chronic",49166,5,10.2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Hepatitis C, acute",49166,1,2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Hepatitis C, chronic",49166,53,107.8
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Lyme disease,49166,6,12.2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Malaria,49166,1,2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Pertussis,49166,2,4.1
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Salmonellosis,49166,6,12.2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Shigellosis,49166,17,34.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Streptococcus, Group A, invasive",49166,1,2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,Varicella (Chickenpox),49166,4,8.1
2014,Virginia,Northwestern,Rappahannock/Rapidan,Culpeper,"Vibriosis, non-cholera",49166,1,2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Anaplasma/Ehrlichiosis,68248,4,5.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Campylobacteriosis,68248,14,20.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Cryptosporidiosis,68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Dengue,68248,2,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Escherichia coli infection, Shiga Toxin-Producing",68248,3,4.4
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Haemophilus influenzae, invasive",68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Hepatitis B, chronic",68248,6,8.8
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Hepatitis C, chronic",68248,44,64.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Lead, elevated levels",68248,2,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Legionellosis,68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Lyme disease,68248,23,33.7
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Pertussis,68248,13,19
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Salmonellosis,68248,7,10.3
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Shigellosis,68248,8,11.7
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Spotted Fever Rickettsiosis (including RMSF),68248,10,14.7
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Streptococcus, Group A, invasive",68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Tuberculosis,68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,Varicella (Chickenpox),68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Fauquier,"Vibriosis, non-cholera",68248,1,1.5
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Anaplasma/Ehrlichiosis,13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Campylobacteriosis,13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Giardiasis,13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Hemolytic uremic syndrome,13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,"Hepatitis B, chronic",13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,"Hepatitis C, chronic",13157,5,38
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Lyme disease,13157,6,45.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Pertussis,13157,2,15.2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Salmonellosis,13157,4,30.4
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Tuberculosis,13157,4,30.4
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Varicella (Chickenpox),13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Madison,Yersiniosis,13157,1,7.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Anaplasma/Ehrlichiosis,35026,3,8.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Campylobacteriosis,35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Escherichia coli infection, Shiga Toxin-Producing",35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Giardiasis,35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Haemophilus influenzae, invasive",35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Hepatitis B, chronic",35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Hepatitis C, chronic",35026,28,79.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Legionellosis,35026,2,5.7
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Listeriosis,35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Lyme disease,35026,4,11.4
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Pertussis,35026,7,20
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Salmonellosis,35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Spotted Fever Rickettsiosis (including RMSF),35026,2,5.7
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,"Streptococcus, Group A, invasive",35026,3,8.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Varicella (Chickenpox),35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Orange,Yersiniosis,35026,1,2.9
2014,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Anaplasma/Ehrlichiosis,7361,1,13.6
2014,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,"Hepatitis C, chronic",7361,7,95.1
2014,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Lyme disease,7361,3,40.8
2014,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Pertussis,7361,2,27.2
2014,Virginia,Northwestern,Rappahannock/Rapidan,Rappahannock,Spotted Fever Rickettsiosis (including RMSF),7361,1,13.6
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,Amebiasis,104489,1,1
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,Anaplasma/Ehrlichiosis,104489,4,3.8
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,Campylobacteriosis,104489,3,2.9
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,Chikungunya,104489,1,1
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,Cryptosporidiosis,104489,3,2.9
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,"Escherichia coli infection, Shiga Toxin-Producing",104489,2,1.9
2014,Virginia,Northwestern,Thomas Jefferson,Albemarle,Giardiasis,104489,3,2.9
