Year,County,Condition,"Rate per 100,000"
2014,Surry,"Lead, elevated levels",29.5
2014,Surry,Lyme disease,14.7
2014,Surry,Salmonellosis,29.5
2014,Surry,"Streptococcus, Group A, invasive",14.7
2014,Sussex,Campylobacteriosis,8.5
2014,Sussex,"Hepatitis B, chronic",8.5
2014,Sussex,"Hepatitis C, acute",8.5
2014,Sussex,"Hepatitis C, chronic",68.0
2014,Sussex,Legionellosis,8.5
2014,Sussex,Lyme disease,8.5
2014,Sussex,Shigellosis,8.5
2014,Sussex,Spotted Fever Rickettsiosis (including RMSF),8.5
2014,Sussex,Tuberculosis,8.5
2014,Sussex,Varicella (Chickenpox),17.0
2014,Henrico,Anaplasma/Ehrlichiosis,0.3
2014,Henrico,Campylobacteriosis,9.3
2014,Henrico,Cryptosporidiosis,0.6
2014,Henrico,"Escherichia coli infection, Shiga Toxin-Producing",0.6
2014,Henrico,Giardiasis,2.2
2014,Henrico,"Haemophilus influenzae, invasive",0.9
2014,Henrico,Hepatitis A,0.6
2014,Henrico,"Hepatitis B, acute",1.6
2014,Henrico,"Hepatitis B, chronic",22.4
2014,Henrico,"Hepatitis C, acute",0.6
2014,Henrico,"Hepatitis C, chronic",76.7
2014,Henrico,"Lead, elevated levels",5.9
2014,Henrico,Legionellosis,2.5
2014,Henrico,Lyme disease,1.6
2014,Henrico,Malaria,0.6
2014,Henrico,Meningococcal disease,0.3
2014,Henrico,Pertussis,3.4
2014,Henrico,Salmonellosis,7.8
2014,Henrico,Shigellosis,1.6
2014,Henrico,Spotted Fever Rickettsiosis (including RMSF),1.6
2014,Henrico,"Streptococcus, Group A, invasive",2.5
2014,Henrico,Tuberculosis,2.8
2014,Henrico,Typhoid fever (Salmonella typhi),0.3
2014,Henrico,Varicella (Chickenpox),3.4
2014,Henrico,"Vibriosis, non-cholera",0.3
2014,Henrico,Yersiniosis,0.6
2014,Amelia,Anaplasma/Ehrlichiosis,7.8
2014,Amelia,Campylobacteriosis,38.9
2014,Amelia,Giardiasis,7.8
2014,Amelia,"Hepatitis C, chronic",77.8
2014,Amelia,Lyme disease,7.8
2014,Amelia,Salmonellosis,31.1
2014,Amelia,Spotted Fever Rickettsiosis (including RMSF),31.1
2014,Amelia,Yersiniosis,7.8
2014,Buckingham,Campylobacteriosis,23.7
2014,Buckingham,Cryptosporidiosis,5.9
2014,Buckingham,"Hepatitis B, chronic",5.9
2014,Buckingham,"Hepatitis C, chronic",141.9
2014,Buckingham,"Lead, elevated levels",11.8
2014,Buckingham,Salmonellosis,29.6
2014,Buckingham,Shigellosis,5.9
2014,Buckingham,Spotted Fever Rickettsiosis (including RMSF),5.9
2014,Charlotte,Anaplasma/Ehrlichiosis,8.2
2014,Charlotte,Campylobacteriosis,16.4
2014,Charlotte,Giardiasis,8.2
2014,Charlotte,"Hepatitis C, chronic",49.1
2014,Charlotte,"Lead, elevated levels",8.2
2014,Charlotte,Q fever,8.2
2014,Charlotte,Salmonellosis,16.4
2014,Charlotte,Spotted Fever Rickettsiosis (including RMSF),24.5
2014,Charlotte,Varicella (Chickenpox),24.5
2014,Cumberland,Campylobacteriosis,20.4
2014,Cumberland,Cryptosporidiosis,10.2
2014,Cumberland,"Hepatitis C, chronic",20.4
2014,Cumberland,"Lead, elevated levels",10.2
2014,Cumberland,Legionellosis,10.2
2014,Cumberland,Lyme disease,20.4
2014,Cumberland,Salmonellosis,10.2
2014,Cumberland,Spotted Fever Rickettsiosis (including RMSF),20.4
2014,Lunenburg,Campylobacteriosis,8.0
2014,Lunenburg,"Hepatitis B, chronic",8.0
2014,Lunenburg,"Hepatitis C, chronic",72.2
2014,Lunenburg,"Lead, elevated levels",8.0
2014,Lunenburg,Salmonellosis,8.0
2014,Lunenburg,Salmonellosis,24.1
2014,Lunenburg,Spotted Fever Rickettsiosis (including RMSF),32.1
2014,Nottoway,Anaplasma/Ehrlichiosis,12.8
2014,Nottoway,Campylobacteriosis,6.4
2014,Nottoway,Chikungunya,6.4
2014,Nottoway,"Hepatitis B, chronic",44.9
2014,Nottoway,"Hepatitis C, chronic",237.5
2014,Nottoway,"Lead, elevated levels",6.4
2014,Nottoway,Lyme disease,19.3
2014,Nottoway,Salmonellosis,19.3
2014,Nottoway,Spotted Fever Rickettsiosis (including RMSF),19.3
2014,Prince Edward,Campylobacteriosis,17.3
2014,Prince Edward,Cryptosporidiosis,4.3
2014,Prince Edward,Giardiasis,4.3
2014,Prince Edward,"Hepatitis B, chronic",13.0
2014,Prince Edward,"Hepatitis C, chronic",65.0
2014,Prince Edward,"Lead, elevated levels",4.3
2014,Prince Edward,Lyme disease,4.3
2014,Prince Edward,Malaria,4.3
2014,Prince Edward,Salmonellosis,13.0
2014,Prince Edward,Spotted Fever Rickettsiosis (including RMSF),30.3
2014,Prince Edward,"Streptococcus, Group A, invasive",4.3
2014,Prince Edward,Varicella (Chickenpox),4.3
2014,Richmond (city),Amebiasis,1.4
2014,Richmond (city),Anaplasma/Ehrlichiosis,0.5
2014,Richmond (city),Campylobacteriosis,9.2
2014,Richmond (city),Chikungunya,0.9
2014,Richmond (city),Cryptosporidiosis,0.9
2014,Richmond (city),Giardiasis,4.1
2014,Richmond (city),"Haemophilus influenzae, invasive",2.3
2014,Richmond (city),"Hepatitis B, acute",2.3
2014,Richmond (city),"Hepatitis B, chronic",21.1
2014,Richmond (city),"Hepatitis C, acute",0.5
2014,Richmond (city),"Hepatitis C, chronic",170.3
2014,Richmond (city),"Lead, elevated levels",11.9
2014,Richmond (city),Legionellosis,4.1
2014,Richmond (city),Lyme disease,6.4
2014,Richmond (city),Pertussis,4.6
2014,Richmond (city),Salmonellosis,14.7
2014,Richmond (city),Shigellosis,5.5
2014,Richmond (city),Spotted Fever Rickettsiosis (including RMSF),2.8
2014,Richmond (city),"Streptococcus, Group A, invasive",1.8
2014,Richmond (city),"Toxic-shock syndrome, streptococcal",0.5
2014,Richmond (city),Tuberculosis,2.3
2014,Richmond (city),Varicella (Chickenpox),1.4
2014,Richmond (city),"Vibriosis, non-cholera",0.5
2014,Richmond (city),West Nile infection,0.5
2014,Brunswick,Anaplasma/Ehrlichiosis,6.1
2014,Brunswick,Campylobacteriosis,12.1
2014,Brunswick,"Hepatitis B, chronic",6.1
2014,Brunswick,"Hepatitis C, chronic",109.1
2014,Brunswick,"Lead, elevated levels",6.1
2014,Brunswick,Legionellosis,12.1
2014,Brunswick,Salmonellosis,24.2
2014,Brunswick,Spotted Fever Rickettsiosis (including RMSF),12.1
2014,Brunswick,"Streptococcus, Group A, invasive",6.1
2014,Brunswick,"Vibriosis, non-cholera",6.1
2014,Halifax,Anaplasma/Ehrlichiosis,2.8
2014,Halifax,Campylobacteriosis,11.4
2014,Halifax,"Hepatitis B, chronic",5.7
2014,Halifax,"Hepatitis C, chronic",39.8
2014,Halifax,"Lead, elevated levels",14.2
2014,Halifax,Lyme disease,2.8
2014,Halifax,Mumps,2.8
2014,Halifax,Pertussis,5.7
2014,Halifax,Salmonellosis,22.7
2014,Halifax,Shigellosis,2.8
2014,Halifax,Spotted Fever Rickettsiosis (including RMSF),11.4
2014,Mecklenburg,Anaplasma/Ehrlichiosis,6.4
2014,Mecklenburg,Campylobacteriosis,9.6
2014,Mecklenburg,Hepatitis A,3.2
2014,Mecklenburg,"Hepatitis B, chronic",6.4
2014,Mecklenburg,"Hepatitis C, chronic",67.3
2014,Mecklenburg,"Lead, elevated levels",6.4
2014,Mecklenburg,Legionellosis,9.6
2014,Mecklenburg,Salmonellosis,44.9
2014,Mecklenburg,Spotted Fever Rickettsiosis (including RMSF),6.4
2014,Mecklenburg,"Streptococcus, Group A, invasive",3.2
2014,Mecklenburg,Varicella (Chickenpox),6.4
2014,Chesapeake (city),Anaplasma/Ehrlichiosis,1.7
2014,Chesapeake (city),Campylobacteriosis,2.1
2014,Chesapeake (city),Chikungunya,0.9
2014,Chesapeake (city),Cryptosporidiosis,1.3
2014,Chesapeake (city),"Escherichia coli infection, Shiga Toxin-Producing",0.9
2014,Chesapeake (city),"Haemophilus influenzae, invasive",0.9
2014,Chesapeake (city),"Hepatitis B, acute",0.4
2014,Chesapeake (city),"Hepatitis B, chronic",13.3
2014,Chesapeake (city),"Hepatitis C, chronic",53.1
2014,Chesapeake (city),"Lead, elevated levels",0.9
2014,Chesapeake (city),Legionellosis,2.6
2014,Chesapeake (city),Lyme disease,2.1
2014,Chesapeake (city),Meningococcal disease,0.4
2014,Chesapeake (city),Pertussis,1.7
2014,Chesapeake (city),Salmonellosis,11.6
2014,Chesapeake (city),Shigellosis,1.3
2014,Chesapeake (city),Spotted Fever Rickettsiosis (including RMSF),0.9
2014,Chesapeake (city),Tuberculosis,1.3
2014,Chesapeake (city),Varicella (Chickenpox),1.3
2014,Chesapeake (city),"Vibriosis, non-cholera",0.9
2014,Chesapeake (city),Yersiniosis,0.4
2014,Accomack,Anaplasma/Ehrlichiosis,3.0
2014,Accomack,Campylobacteriosis,12.1
2014,Accomack,Cryptosporidiosis,3.0
2014,Accomack,Hepatitis A,3.0
2014,Accomack,"Hepatitis B, chronic",21.2
2014,Accomack,"Hepatitis C, chronic",124.2
2014,Accomack,"Lead, elevated levels",24.2
2014,Accomack,Lyme disease,9.1
2014,Accomack,Pertussis,36.3
2014,Accomack,Salmonellosis,39.4
2014,Accomack,Shigellosis,3.0
2014,Accomack,Spotted Fever Rickettsiosis (including RMSF),9.1
2014,Accomack,"Streptococcus, Group A, invasive",6.1
2014,Accomack,Tuberculosis,3.0
2014,Accomack,"Vibriosis, non-cholera",12.1
2014,Northampton,Anaplasma/Ehrlichiosis,16.5
2014,Northampton,Campylobacteriosis,8.3
2014,Northampton,"Hepatitis B, chronic",24.8
2014,Northampton,"Hepatitis C, chronic",74.3
2014,Northampton,"Lead, elevated levels",8.3
2014,Northampton,Legionellosis,8.3
2014,Northampton,Lyme disease,8.3
2014,Northampton,Pertussis,90.8
2014,Northampton,Salmonellosis,82.5
2014,Northampton,Spotted Fever Rickettsiosis (including RMSF),8.3
2014,Northampton,"Streptococcus, Group A, invasive",8.3
2014,Northampton,Tuberculosis,8.3
2014,Northampton,"Vibriosis, non-cholera",8.3
2014,Hampton (city),Campylobacteriosis,2.9
2014,Hampton (city),Cryptosporidiosis,2.9
2014,Hampton (city),Giardiasis,2.2
2014,Hampton (city),"Hepatitis B, acute",2.9
2014,Hampton (city),"Hepatitis B, chronic",17.5
2014,Hampton (city),"Hepatitis C, chronic",89.9
2014,Hampton (city),"Lead, elevated levels",0.7
2014,Hampton (city),Legionellosis,2.2
2014,Hampton (city),Lyme disease,2.2
2014,Hampton (city),Pertussis,0.7
2014,Hampton (city),Salmonellosis,5.8
2014,Hampton (city),"Streptococcus, Group A, invasive",3.7
2014,Hampton (city),Varicella (Chickenpox),3.7
2014,Hampton (city),"Vibriosis, non-cholera",0.7
2014,Norfolk (city),Amebiasis,0.4
2014,Norfolk (city),Anaplasma/Ehrlichiosis,0.4
2014,Norfolk (city),Campylobacteriosis,4.1
2014,Norfolk (city),Chikungunya,1.2
2014,Norfolk (city),Cryptosporidiosis,0.4
2014,Norfolk (city),Cyclosporiosis,0.4
2014,Norfolk (city),"Escherichia coli infection, Shiga Toxin-Producing",0.8
2014,Norfolk (city),Giardiasis,1.6
2014,Norfolk (city),"Haemophilus influenzae, invasive",0.4
2014,Norfolk (city),"Hepatitis B, acute",0.4
2014,Norfolk (city),"Hepatitis B, chronic",14.7
2014,Norfolk (city),"Hepatitis C, chronic",96.2
2014,Norfolk (city),"Lead, elevated levels",5.3
2014,Norfolk (city),Legionellosis,0.4
2014,Norfolk (city),Lyme disease,1.6
2014,Norfolk (city),Malaria,0.8
2014,Norfolk (city),Mumps,0.8
2014,Norfolk (city),Pertussis,2.0
2014,Norfolk (city),Salmonellosis,9.8
2014,Norfolk (city),Shigellosis,1.2
2014,Norfolk (city),Spotted Fever Rickettsiosis (including RMSF),0.8
2014,Norfolk (city),"Streptococcus, Group A, invasive",1.6
2014,Norfolk (city),Tuberculosis,1.6
2014,Norfolk (city),Varicella (Chickenpox),0.4
2014,Norfolk (city),"Vibriosis, non-cholera",0.4
2014,Norfolk (city),West Nile infection,0.4
2014,James City,Campylobacteriosis,5.5
2014,James City,Cryptosporidiosis,1.4
2014,James City,Giardiasis,1.4
2014,James City,"Haemophilus influenzae, invasive",1.4
2014,James City,"Hepatitis B, chronic",6.9
2014,James City,"Hepatitis C, chronic",24.8
2014,James City,"Lead, elevated levels",2.8
2014,James City,Lyme disease,1.4
2014,James City,Pertussis,4.1
2014,James City,Salmonellosis,11.0
2014,James City,Spotted Fever Rickettsiosis (including RMSF),2.8
2014,James City,"Vibriosis, non-cholera",1.4
2014,Newport News (city),Amebiasis,0.5
2014,Newport News (city),Anaplasma/Ehrlichiosis,0.5
2014,Newport News (city),Campylobacteriosis,3.8
2014,Newport News (city),Cryptosporidiosis,10.4
2014,Newport News (city),Giardiasis,2.2
2014,Newport News (city),"Haemophilus influenzae, invasive",0.5
2014,Newport News (city),Hepatitis A,0.5
2014,Newport News (city),"Hepatitis B, acute",0.5
2014,Newport News (city),"Hepatitis B, chronic",16.4
2014,Newport News (city),"Hepatitis C, chronic",106.0
2014,Newport News (city),"Lead, elevated levels",6.0
2014,Newport News (city),Legionellosis,0.5
2014,Newport News (city),Listeriosis,0.5
2014,Newport News (city),Lyme disease,0.5
2014,Newport News (city),Pertussis,5.5
2014,Newport News (city),Salmonellosis,10.4
2014,Newport News (city),Shigellosis,1.1
2014,Newport News (city),Spotted Fever Rickettsiosis (including RMSF),0.5
2014,Newport News (city),"Streptococcus, Group A, invasive",0.5
2014,Newport News (city),Tuberculosis,0.5
2014,Newport News (city),Varicella (Chickenpox),3.8
2014,Poquoson (city),Campylobacteriosis,8.3
2014,Poquoson (city),"Hepatitis B, chronic",24.9
2014,Poquoson (city),"Hepatitis C, chronic",66.4
2014,Poquoson (city),Salmonellosis,8.3
2014,Williamsburg (city),Campylobacteriosis,68.1
2014,Williamsburg (city),Cryptosporidiosis,13.6
2014,Williamsburg (city),"Escherichia coli infection, Shiga Toxin-Producing",20.4
2014,Williamsburg (city),Giardiasis,6.8
2014,Williamsburg (city),"Hepatitis B, chronic",6.8
2014,Williamsburg (city),"Hepatitis C, chronic",129.3
2014,Williamsburg (city),Listeriosis,6.8
2014,Williamsburg (city),Malaria,6.8
2014,Williamsburg (city),Salmonellosis,81.7
2014,Williamsburg (city),Spotted Fever Rickettsiosis (including RMSF),6.8
2014,Williamsburg (city),"Streptococcus, Group A, invasive",20.4
2014,Williamsburg (city),Varicella (Chickenpox),20.4
2014,Williamsburg (city),"Vibriosis, non-cholera",6.8
2014,York,Anaplasma/Ehrlichiosis,1.5
2014,York,Campylobacteriosis,4.5
2014,York,Cryptosporidiosis,3.0
2014,York,"Haemophilus influenzae, invasive",1.5
2014,York,"Hepatitis B, chronic",10.6
2014,York,"Hepatitis C, chronic",28.6
2014,York,Legionellosis,4.5
2014,York,Lyme disease,1.5
2014,York,Pertussis,1.5
2014,York,Salmonellosis,16.6
2014,York,Tuberculosis,3.0
2014,York,Varicella (Chickenpox),3.0
2014,Portsmouth (city),Campylobacteriosis,4.2
2014,Portsmouth (city),Chikungunya,2.1
2014,Portsmouth (city),Giardiasis,1.0
2014,Portsmouth (city),"Hepatitis B, chronic",18.7
2014,Portsmouth (city),"Hepatitis C, chronic",178.1
2014,Portsmouth (city),"Lead, elevated levels",2.1
2014,Portsmouth (city),Legionellosis,5.2
2014,Portsmouth (city),Listeriosis,1.0
2014,Portsmouth (city),Pertussis,6.2
2014,Portsmouth (city),Salmonellosis,11.5
2014,Portsmouth (city),Shigellosis,4.2
2014,Portsmouth (city),"Streptococcus, Group A, invasive",3.1
2014,Portsmouth (city),West Nile infection,1.0
2014,Essex,Campylobacteriosis,9.0
2014,Essex,"Hepatitis B, chronic",9.0
2014,Essex,"Hepatitis C, chronic",36.0
2014,Essex,"Lead, elevated levels",9.0
2014,Essex,Legionellosis,9.0
2014,Essex,Salmonellosis,9.0
2014,Essex,Spotted Fever Rickettsiosis (including RMSF),9.0
2014,Essex,Varicella (Chickenpox),18.0
2014,Essex,"Vibriosis, non-cholera",36.0
2014,Gloucester,Anaplasma/Ehrlichiosis,5.4
2014,Gloucester,Campylobacteriosis,10.8
2014,Gloucester,Cryptosporidiosis,2.7
2014,Gloucester,Giardiasis,2.7
2014,Gloucester,"Haemophilus influenzae, invasive",2.7
2014,Gloucester,"Hepatitis B, chronic",5.4
2014,Gloucester,"Hepatitis C, chronic",107.7
2014,Gloucester,"Lead, elevated levels",2.7
2014,Gloucester,Lyme disease,2.7
2014,Gloucester,Pertussis,2.7
2014,Gloucester,Salmonellosis,21.5
2014,Gloucester,Spotted Fever Rickettsiosis (including RMSF),5.4
2014,Gloucester,"Vibriosis, non-cholera",5.4
2014,King and Queen,"Hepatitis B, chronic",13.9
2014,King and Queen,"Hepatitis C, chronic",69.7
2014,King and Queen,Yersiniosis,13.9
2014,King William,Campylobacteriosis,18.5
2014,King William,"Hepatitis B, acute",6.2
2014,King William,"Hepatitis B, chronic",6.2
2014,King William,"Hepatitis C, chronic",61.8
2014,King William,Pertussis,24.7
2014,King William,Salmonellosis,55.6
2014,King William,Spotted Fever Rickettsiosis (including RMSF),18.5
2014,Lancaster,Campylobacteriosis,9.1
2014,Lancaster,Giardiasis,9.1
2014,Lancaster,"Hepatitis C, chronic",45.3
2014,Lancaster,Lyme disease,9.1
2014,Lancaster,Meningococcal disease,9.1
2014,Lancaster,Salmonellosis,36.2
2014,Lancaster,Spotted Fever Rickettsiosis (including RMSF),99.6
2014,Lancaster,Yersiniosis,18.1
2014,Mathews,"Hepatitis B, acute",11.3
2014,Mathews,"Hepatitis B, chronic",11.3
2014,Mathews,"Hepatitis C, chronic",79.2
2014,Mathews,Legionellosis,11.3
2014,Mathews,Lyme disease,11.3
2014,Mathews,Salmonellosis,11.3
2014,Middlesex,"Hepatitis C, chronic",74.8
2014,Middlesex,Lyme disease,18.7
2014,Middlesex,Pertussis,9.3
2014,Middlesex,Salmonellosis,9.3
2014,Middlesex,Spotted Fever Rickettsiosis (including RMSF),18.7
2014,Northumberland,Giardiasis,8.2
2014,Northumberland,"Haemophilus influenzae, invasive",8.2
2014,Northumberland,"Hepatitis C, chronic",81.6
2014,Northumberland,Lyme disease,8.2
2014,Northumberland,Pertussis,8.2
2014,Northumberland,Salmonellosis,24.5
2014,Northumberland,Shigellosis,8.2
2014,Northumberland,Spotted Fever Rickettsiosis (including RMSF),49.0
2014,Northumberland,"Vibriosis, non-cholera",8.2
2014,Richmond,"Escherichia coli infection, Shiga Toxin-Producing",11.2
2014,Richmond,Giardiasis,11.2
2014,Richmond,"Hepatitis C, chronic",123.6
2014,Richmond,Salmonellosis,33.7
2014,Richmond,Spotted Fever Rickettsiosis (including RMSF),11.2
2014,Richmond,Varicella (Chickenpox),11.2
2014,Westmoreland,Anaplasma/Ehrlichiosis,5.7
2014,Westmoreland,"Haemophilus influenzae, invasive",5.7
2014,Westmoreland,"Hepatitis B, chronic",11.4
2014,Westmoreland,"Hepatitis C, chronic",114.4
2014,Westmoreland,Salmonellosis,17.2
2014,Westmoreland,Shigellosis,11.4
2014,Westmoreland,Spotted Fever Rickettsiosis (including RMSF),22.9
2014,Westmoreland,"Streptococcus, Group A, invasive",5.7
2014,Westmoreland,"Vibriosis, non-cholera",11.4
2014,Virginia Beach (city),Amebiasis,0.2
2014,Virginia Beach (city),Anaplasma/Ehrlichiosis,1.3
2014,Virginia Beach (city),Campylobacteriosis,6.4
2014,Virginia Beach (city),Chikungunya,0.7
2014,Virginia Beach (city),Cryptosporidiosis,1.3
2014,Virginia Beach (city),"Escherichia coli infection, Shiga Toxin-Producing",1.6
2014,Virginia Beach (city),Giardiasis,1.8
2014,Virginia Beach (city),"Haemophilus influenzae, invasive",1.1
2014,Virginia Beach (city),"Hepatitis B, acute",1.6
2014,Virginia Beach (city),"Hepatitis B, chronic",20.0
2014,Virginia Beach (city),"Hepatitis C, chronic",65.4
2014,Virginia Beach (city),Legionellosis,1.1
2014,Virginia Beach (city),Listeriosis,0.2
2014,Virginia Beach (city),Lyme disease,2.4
2014,Virginia Beach (city),Mumps,0.2
2014,Virginia Beach (city),Pertussis,4.2
2014,Virginia Beach (city),Salmonellosis,12.9
2014,Virginia Beach (city),Shigellosis,0.9
2014,Virginia Beach (city),Spotted Fever Rickettsiosis (including RMSF),0.9
2014,Virginia Beach (city),"Streptococcus, Group A, invasive",1.1
2014,Virginia Beach (city),Tuberculosis,2.2
2014,Virginia Beach (city),Varicella (Chickenpox),3.8
2014,Virginia Beach (city),"Vibriosis, non-cholera",1.8
2014,Virginia Beach (city),West Nile infection,0.2
2014,Virginia Beach (city),Yersiniosis,0.2
2014,Franklin (city),Anaplasma/Ehrlichiosis,11.7
2014,Franklin (city),"Escherichia coli infection, Shiga Toxin-Producing",11.7
2014,Franklin (city),"Hepatitis B, chronic",58.6
2014,Franklin (city),"Hepatitis C, chronic",152.5
2014,Franklin (city),Salmonellosis,11.7
2014,Franklin (city),Spotted Fever Rickettsiosis (including RMSF),11.7
2014,Franklin (city),"Streptococcus, Group A, invasive",11.7
2014,Isle of Wight,Amebiasis,2.8
2014,Isle of Wight,Campylobacteriosis,11.1
2014,Isle of Wight,"Haemophilus influenzae, invasive",5.6
2014,Isle of Wight,"Hepatitis B, chronic",2.8
2014,Isle of Wight,"Hepatitis C, chronic",55.5
2014,Isle of Wight,"Lead, elevated levels",2.8
2014,Isle of Wight,Lyme disease,2.8
2014,Isle of Wight,Malaria,2.8
2014,Isle of Wight,Salmonellosis,25.0
2014,Isle of Wight,Spotted Fever Rickettsiosis (including RMSF),11.1
2014,Isle of Wight,"Vibriosis, non-cholera",2.8
2014,Southampton,Anaplasma/Ehrlichiosis,5.5
2014,Southampton,Campylobacteriosis,11.1
2014,Southampton,"Escherichia coli infection, Shiga Toxin-Producing",5.5
2014,Southampton,"Hepatitis B, chronic",11.1
2014,Southampton,"Hepatitis C, chronic",99.7
2014,Southampton,Legionellosis,5.5
2014,Southampton,Salmonellosis,11.1
2014,Southampton,Spotted Fever Rickettsiosis (including RMSF),5.5
2014,Suffolk (city),Amebiasis,1.2
2014,Suffolk (city),Anaplasma/Ehrlichiosis,2.3
2014,Suffolk (city),Campylobacteriosis,8.1
2014,Suffolk (city),Cryptosporidiosis,3.5
2014,Suffolk (city),"Haemophilus influenzae, invasive",1.2
2014,Suffolk (city),"Hepatitis B, acute",1.2
2014,Suffolk (city),"Hepatitis B, chronic",16.1
2014,Suffolk (city),"Hepatitis C, chronic",66.8
2014,Suffolk (city),"Lead, elevated levels",6.9
2014,Suffolk (city),Lyme disease,1.2
2014,Suffolk (city),Pertussis,1.2
2014,Suffolk (city),Salmonellosis,24.2
2014,Suffolk (city),Shigellosis,1.2
2014,Suffolk (city),Spotted Fever Rickettsiosis (including RMSF),4.6
2014,Suffolk (city),"Streptococcus, Group A, invasive",1.2
2014,Suffolk (city),Tuberculosis,3.5
2014,Suffolk (city),Varicella (Chickenpox),2.3
2014,Alexandria (city),Amebiasis,2.0
2014,Alexandria (city),Campylobacteriosis,15.3
2014,Alexandria (city),Chikungunya,2.0
2014,Alexandria (city),Cryptosporidiosis,6.0
2014,Alexandria (city),Cyclosporiosis,0.7
2014,Alexandria (city),"Escherichia coli infection, Shiga Toxin-Producing",1.3
2014,Alexandria (city),Giardiasis,5.3
2014,Alexandria (city),"Haemophilus influenzae, invasive",0.7
2014,Alexandria (city),Hepatitis A,0.7
2014,Alexandria (city),"Hepatitis B, chronic",38.5
2014,Alexandria (city),"Hepatitis C, chronic",48.5
2014,Alexandria (city),"Lead, elevated levels",4.6
2014,Alexandria (city),Lyme disease,12.6
2014,Alexandria (city),Malaria,4.0
2014,Alexandria (city),Meningococcal disease,0.7
2014,Alexandria (city),Mumps,0.7
2014,Alexandria (city),Pertussis,6.0
2014,Alexandria (city),Q fever,0.7
2014,Alexandria (city),Salmonellosis,10.6
2014,Alexandria (city),Shigellosis,13.9
2014,Alexandria (city),Spotted Fever Rickettsiosis (including RMSF),0.7
